name,state,code,value,lat,id
Crawford County,MO,24526,780000,31.8,USA.MO.Crawford County
Dade County,MO,7595,210000,27.65,USA.MO.Dade County
Dallas County,MO,16393,340000,20.74,USA.MO.Dallas County
Daviess County,MO,8253,810000,98.15,USA.MO.Daviess County
De Kalb County,MO,12687,1110000,87.49,USA.MO.De Kalb County
Dent County,MO,15593,540000,34.63,USA.MO.Dent County
Douglas County,MO,13373,330000,24.68,USA.MO.Douglas County
Dunklin County,MO,30895,2770000,89.66,USA.MO.Dunklin County
Franklin County,MO,102426,5260000,51.35,USA.MO.Franklin County
Gasconade County,MO,14857,640000,43.07,USA.MO.Gasconade County
Gentry County,MO,6692,520000,77.7,USA.MO.Gentry County
Greene County,MO,288072,23750000,82.44,USA.MO.Greene County
Grundy County,MO,10097,1010000,100.03,USA.MO.Grundy County
Harrison County,MO,8615,520000,60.36,USA.MO.Harrison County
Henry County,MO,21737,1890000,86.95,USA.MO.Henry County
Hickory County,MO,9201,250000,27.17,USA.MO.Hickory County
Holt County,MO,4484,380000,84.75,USA.MO.Holt County
Howard County,MO,10139,790000,77.92,USA.MO.Howard County
Howell County,MO,40117,1340000,33.4,USA.MO.Howell County
Iron County,MO,10125,310000,30.62,USA.MO.Iron County
Jackson County,MO,687623,75580000,109.91,USA.MO.Jackson County
Jasper County,MO,118596,8750000,73.78,USA.MO.Jasper County
Jefferson County,MO,224124,15840000,70.68,USA.MO.Jefferson County
Johnson County,MO,53951,3510000,65.06,USA.MO.Johnson County
Knox County,MO,3910,260000,66.5,USA.MO.Knox County
Laclede County,MO,35473,2730000,76.96,USA.MO.Laclede County
Lafayette County,MO,32701,2270000,69.42,USA.MO.Lafayette County
Lawrence County,MO,38180,1610000,42.17,USA.MO.Lawrence County
Lewis County,MO,10207,680000,66.62,USA.MO.Lewis County
Lincoln County,MO,54696,2240000,40.95,USA.MO.Lincoln County
Linn County,MO,12308,680000,55.25,USA.MO.Linn County
Livingston County,MO,15027,1350000,89.83,USA.MO.Livingston County
McDonald County,MO,22643,1170000,51.67,USA.MO.McDonald County
Macon County,MO,15335,1220000,79.56,USA.MO.Macon County
Madison County,MO,12408,520000,41.91,USA.MO.Madison County
Maries County,MO,8963,220000,24.55,USA.MO.Maries County
Marion County,MO,28880,2290000,79.29,USA.MO.Marion County
Mercer County,MO,3694,170000,46.02,USA.MO.Mercer County
Miller County,MO,25113,620000,24.69,USA.MO.Miller County
Mississippi County,MO,14036,1170000,83.36,USA.MO.Mississippi County
Moniteau County,MO,15963,890000,55.75,USA.MO.Moniteau County
Monroe County,MO,8583,780000,90.88,USA.MO.Monroe County
Montgomery County,MO,11703,410000,35.03,USA.MO.Montgomery County
Morgan County,MO,20171,670000,33.22,USA.MO.Morgan County
New Madrid County,MO,18208,1120000,61.51,USA.MO.New Madrid County
Newton County,MO,58615,1370000,23.37,USA.MO.Newton County
Nodaway County,MO,22810,1900000,83.3,USA.MO.Nodaway County
Oregon County,MO,10953,290000,26.48,USA.MO.Oregon County
Osage County,MO,13628,460000,33.75,USA.MO.Osage County
Ozark County,MO,9408,120000,12.75,USA.MO.Ozark County
Pemiscot County,MO,17482,1750000,100.1,USA.MO.Pemiscot County
Perry County,MO,19183,1210000,63.08,USA.MO.Perry County
Pettis County,MO,42255,2440000,57.74,USA.MO.Pettis County
Phelps County,MO,44794,2850000,63.62,USA.MO.Phelps County
Pike County,MO,18348,1260000,68.67,USA.MO.Pike County
Platte County,MO,96096,8620000,89.7,USA.MO.Platte County
Polk County,MO,31229,1630000,52.2,USA.MO.Polk County
Pulaski County,MO,53221,5810000,109.17,USA.MO.Pulaski County
Putnam County,MO,4858,340000,69.99,USA.MO.Putnam County
Ralls County,MO,10196,790000,77.48,USA.MO.Ralls County
Randolph County,MO,25104,1490000,59.35,USA.MO.Randolph County
Ray County,MO,22810,1790000,78.47,USA.MO.Ray County
Reynolds County,MO,6432,110000,17.1,USA.MO.Reynolds County
Ripley County,MO,13802,650000,47.09,USA.MO.Ripley County
St. Charles County,MO,385590,32430000,84.1,USA.MO.St. Charles County
St. Clair County,MO,9440,210000,22.25,USA.MO.St. Clair County
Ste. Genevieve County,MO,17919,940000,52.46,USA.MO.Ste. Genevieve County
St. Francois County,MO,66520,4040000,60.73,USA.MO.St. Francois County
St. Louis County,MO,1003362,84520000,84.24,USA.MO.St. Louis County
Saline County,MO,23258,1900000,81.69,USA.MO.Saline County
Schuyler County,MO,4436,270000,60.87,USA.MO.Schuyler County
Scotland County,MO,4854,340000,70.05,USA.MO.Scotland County
Scott County,MO,39008,3360000,86.14,USA.MO.Scott County
Shannon County,MO,8258,240000,29.06,USA.MO.Shannon County
Shelby County,MO,6127,480000,78.33,USA.MO.Shelby County
Stoddard County,MO,29862,1930000,64.63,USA.MO.Stoddard County
Stone County,MO,30943,1760000,56.88,USA.MO.Stone County
Sullivan County,MO,6353,640000,100.74,USA.MO.Sullivan County
Taney County,MO,54592,6720000,123.09,USA.MO.Taney County
Texas County,MO,25690,1330000,51.77,USA.MO.Texas County
Vernon County,MO,20826,1830000,87.87,USA.MO.Vernon County
Warren County,MO,33513,2110000,62.96,USA.MO.Warren County
Washington County,MO,24788,450000,18.15,USA.MO.Washington County
Wayne County,MO,13405,440000,32.82,USA.MO.Wayne County
Webster County,MO,37483,1240000,33.08,USA.MO.Webster County
Worth County,MO,2057,160000,77.78,USA.MO.Worth County
Wright County,MO,18268,770000,42.15,USA.MO.Wright County
St. Louis City,MO,315685,26830000,84.99,USA.MO.St. Louis City
Adams County,MS,31254,3020000,96.63,USA.MS.Adams County
Alcorn County,MS,37388,2930000,78.37,USA.MS.Alcorn County
Amite County,MS,12574,730000,58.06,USA.MS.Amite County
Attala County,MS,19043,1660000,87.17,USA.MS.Attala County
Benton County,MS,8182,350000,42.78,USA.MS.Benton County
Bolivar County,MS,33321,2910000,87.33,USA.MS.Bolivar County
